date,open,high,low,close,volume,raw_close,change_percent,avg_vol_20d
2005-01-25,2.032,2.072,2.0225000000000004,2.047,180558000,40.94,1.39,215462800.0
2005-01-26,2.059,2.09,2.013,2.067,154298000,41.34,0.98,197939900.0
2005-01-27,2.0635000000000003,2.12,2.057,2.1155000000000004,160768000,42.31,2.35,194219100.0
2005-01-28,2.1045000000000003,2.15,2.0765000000000002,2.111,123048000,42.22,-0.21,193405600.0
2005-01-31,2.122,2.1710000000000003,2.1215,2.161,126406000,43.22,2.37,194935200.0
2005-02-01,2.15,2.1635000000000004,2.119,2.124,135230000,42.48,-1.71,191250200.0
2005-02-02,2.1525,2.177,2.043,2.0940000000000003,526472000,41.88,-1.41,198155300.0
2005-02-03,1.745,1.7945000000000002,1.7265000000000001,1.7875,1210372000,35.75,-14.64,250319700.0
2005-02-04,1.7825,1.799,1.7595,1.786,346094000,35.72,-0.08,258923500.0
2005-02-07,1.7910000000000001,1.7920000000000003,1.7774999999999999,1.7845,142248000,35.69,-0.08,256199300.0
2005-02-08,1.7770000000000001,1.8260000000000003,1.7765000000000002,1.815,192050000,36.3,1.71,258453900.0
2005-02-09,1.8225000000000002,1.8399999999999999,1.7934999999999999,1.7945000000000002,158776000,35.89,-1.13,258472400.0
2005-02-10,1.8035,1.8055,1.7765000000000002,1.7890000000000001,159648000,35.78,-0.31,258382500.0
2005-02-11,1.7785000000000002,1.7975000000000003,1.75,1.7890000000000001,156834000,35.78,0.0,248830600.0
2005-02-14,1.7825,1.8315000000000001,1.7750000000000001,1.8015,139662000,36.03,0.7,243280700.0
2005-02-15,1.8105000000000002,1.8225000000000002,1.7875,1.8070000000000002,103554000,36.14,0.31,241326800.0
2005-02-16,1.7965,1.8175000000000001,1.779,1.783,104596000,35.66,-1.33,239159900.0
2005-02-17,1.7870000000000001,1.7925000000000002,1.7625000000000002,1.7845,105962000,35.69,0.08,231627400.0
2005-02-18,1.7805,1.7875,1.7550000000000001,1.7655000000000003,90594000,35.31,-1.06,225554400.0
2005-02-22,1.7510000000000003,1.7695,1.7255,1.736,137114000,34.72,-1.67,222714200.0
2005-02-23,1.7475000000000003,1.7485,1.6600000000000001,1.707,210008000,34.14,-1.67,224186700.0
2005-02-24,1.6829999999999998,1.7425000000000002,1.6829999999999998,1.7345,167784000,34.69,1.61,224861000.0
2005-02-25,1.736,1.7614999999999998,1.724,1.7495000000000003,117646000,34.99,0.86,222704900.0
2005-02-28,1.736,1.783,1.7335000000000003,1.7590000000000001,168458000,35.18,0.54,224975400.0
2005-03-01,1.7530000000000001,1.7705,1.741,1.7695,116380000,35.39,0.6,224474100.0
2005-03-02,1.7695,1.7965,1.7535,1.7750000000000001,97434000,35.5,0.31,222584300.0
2005-03-03,1.7750000000000001,1.798,1.77,1.7825,100512000,35.65,0.42,201286300.0
2005-03-04,1.7920000000000003,1.8155000000000001,1.7850000000000001,1.7925000000000002,110914000,35.85,0.56,146313400.0
2005-03-07,1.797,1.82,1.7905000000000002,1.816,71718000,36.32,1.31,132594600.0
2005-03-08,1.8155000000000001,1.8215000000000001,1.7875,1.7915,95858000,35.83,-1.35,130275100.0
2005-03-09,1.7870000000000001,1.7965,1.745,1.77,148246000,35.4,-1.2,128084900.0
2005-03-10,1.7655000000000003,1.7855,1.7285000000000001,1.7454999999999998,117446000,34.91,-1.38,126018400.0
2005-03-11,1.7405000000000002,1.7435,1.7025,1.7375,160206000,34.75,-0.46,126046300.0
2005-03-14,1.7335000000000003,1.7375,1.7000000000000002,1.7300000000000002,108670000,34.6,-0.43,123638100.0
2005-03-15,1.729,1.7425000000000002,1.695,1.709,101412000,34.18,-1.21,121725600.0
2005-03-16,1.6940000000000002,1.722,1.6800000000000002,1.6935,107400000,33.87,-0.91,121917900.0
2005-03-17,1.679,1.722,1.679,1.6985000000000001,97160000,33.97,0.3,121546100.0
2005-03-18,1.7075,1.7140000000000002,1.6825,1.708,105894000,34.16,0.56,121542700.0
2005-03-21,1.7105000000000001,1.7315000000000003,1.677,1.6835000000000002,121688000,33.67,-1.43,123097400.0
2005-03-22,1.6850000000000003,1.697,1.6535000000000002,1.6575,109814000,33.15,-1.54,121732400.0
2005-03-23,1.6545000000000003,1.6920000000000002,1.641,1.659,126474000,33.18,0.09,117555700.0
2005-03-24,1.67,1.6940000000000002,1.6435,1.6440000000000001,106746000,32.88,-0.9,114503800.0
2005-03-28,1.6550000000000002,1.6825,1.6510000000000002,1.6695000000000002,86532000,33.39,1.55,112948100.0
2005-03-29,1.6640000000000001,1.7075,1.6615,1.6715,122746000,33.43,0.12,110662500.0
2005-03-30,1.6795000000000002,1.7260000000000002,1.6755,1.7160000000000002,106996000,34.32,2.66,110193300.0
2005-03-31,1.7245000000000001,1.7275,1.7000000000000002,1.7135000000000002,71086000,34.27,-0.15,108875900.0
2005-04-01,1.7315000000000003,1.7355,1.689,1.7005,100368000,34.01,-0.76,108868700.0
2005-04-04,1.7000000000000002,1.7590000000000001,1.6905000000000001,1.75,146844000,35.0,2.91,110665200.0
2005-04-05,1.7614999999999998,1.7670000000000003,1.7495000000000003,1.7640000000000002,98660000,35.28,0.8,112012300.0
2005-04-06,1.7550000000000001,1.7600000000000002,1.7309999999999999,1.741,105522000,34.82,-1.3,112495500.0
2005-04-07,1.734,1.7460000000000002,1.725,1.745,76146000,34.9,0.23,108890500.0
2005-04-08,1.7375,1.7465000000000002,1.7285000000000001,1.7300000000000002,60260000,34.6,-0.86,106031200.0
2005-04-11,1.7300000000000002,1.75,1.718,1.7300000000000002,65062000,34.6,0.0,101274000.0
2005-04-12,1.72,1.7320000000000002,1.6829999999999998,1.7315000000000003,123944000,34.63,0.09,102037700.0
2005-04-13,1.7175000000000002,1.7355,1.7075,1.7149999999999999,82502000,34.3,-0.95,101092200.0
2005-04-14,1.713,1.725,1.6940000000000002,1.6985000000000001,83568000,33.97,-0.96,99900600.0
2005-04-15,1.6980000000000002,1.7000000000000002,1.6510000000000002,1.6510000000000002,119700000,33.02,-2.8,101027600.0
2005-04-18,1.645,1.679,1.6420000000000003,1.6500000000000001,138340000,33.0,-0.06,102649900.0
2005-04-19,1.659,1.6684999999999999,1.6005,1.6390000000000002,132388000,32.78,-0.67,103184900.0
2005-04-20,1.6550000000000002,1.688,1.645,1.6625,184310000,33.25,1.43,106909700.0
2005-04-21,1.675,1.6945000000000001,1.6445,1.6864999999999999,153894000,33.73,1.44,108280700.0
2005-04-22,1.6745,1.6815000000000002,1.6455,1.6520000000000001,127840000,33.04,-2.05,109335400.0
2005-04-25,1.6565000000000003,1.6795000000000002,1.6524999999999999,1.6765,84908000,33.53,1.48,109254200.0
2005-04-26,1.6715,1.6989999999999998,1.629,1.6355000000000002,279386000,32.71,-2.45,117086200.0
2005-04-27,1.542,1.587,1.5300000000000002,1.586,586258000,31.72,-3.03,141049300.0
2005-04-28,1.5830000000000002,1.6460000000000001,1.5815000000000001,1.6260000000000003,289456000,32.52,2.52,151967800.0
2005-04-29,1.643,1.6445,1.576,1.618,210470000,32.36,-0.49,157472900.0
2005-05-02,1.615,1.6640000000000001,1.6050000000000002,1.6550000000000002,181960000,33.1,2.29,159228700.0
2005-05-03,1.647,1.6780000000000002,1.6445,1.6605,135558000,33.21,0.33,161073600.0
2005-05-04,1.6675000000000002,1.706,1.6635000000000002,1.6980000000000002,155132000,33.96,2.26,163554100.0
2005-05-05,1.6980000000000002,1.709,1.6795000000000002,1.6980000000000002,92338000,33.96,0.0,164363700.0
2005-05-06,1.7120000000000002,1.7345,1.707,1.7260000000000002,134270000,34.52,1.65,168064200.0
2005-05-09,1.72,1.74,1.7125000000000001,1.7320000000000002,88632000,34.64,0.35,169242700.0
2005-05-10,1.72,1.7235,1.7010000000000003,1.7115,109500000,34.23,-1.18,168520500.0
2005-05-11,1.7149999999999999,1.7255,1.6825,1.691,120960000,33.82,-1.2,170443400.0
2005-05-12,1.6850000000000003,1.706,1.6775,1.6925000000000001,120100000,33.85,0.09,172270000.0
2005-05-13,1.6995000000000002,1.7175000000000002,1.69,1.695,79836000,33.9,0.15,170276800.0
2005-05-16,1.7015000000000002,1.7385000000000002,1.6960000000000002,1.727,85614000,34.54,1.89,167640500.0
2005-05-17,1.7225000000000001,1.741,1.7045000000000003,1.7365,66314000,34.73,0.55,164336800.0
2005-05-18,1.7405000000000002,1.7985,1.7365,1.7665,191150000,35.33,1.73,164678800.0
2005-05-19,1.7685,1.7954999999999999,1.7665,1.7795000000000003,106870000,35.59,0.74,162327600.0
2005-05-20,1.7725000000000002,1.7800000000000002,1.7480000000000002,1.7750000000000001,100856000,35.5,-0.25,160978400.0
2005-05-23,1.7785000000000002,1.8010000000000002,1.7695,1.784,114028000,35.68,0.51,162434400.0
2005-05-24,1.774,1.7785000000000002,1.7565000000000002,1.7770000000000001,118292000,35.54,-0.39,154379700.0
2005-05-25,1.7635000000000003,1.7725000000000002,1.7595,1.7625000000000002,77458000,35.25,-0.82,128939700.0
2005-05-26,1.7640000000000002,1.784,1.7585000000000002,1.7725000000000002,95742000,35.45,0.57,119254000.0
2005-05-27,1.7610000000000001,1.7774999999999999,1.7575,1.7750000000000001,65742000,35.5,0.14,112017600.0
2005-05-31,1.768,1.802,1.7645,1.7755,98604000,35.51,0.03,107849800.0
2005-06-01,1.7785000000000002,1.8495000000000001,1.772,1.8250000000000002,206404000,36.5,2.79,111392100.0
2005-06-02,1.8165,1.8455,1.8105000000000002,1.8205,95366000,36.41,-0.25,108403800.0
2005-06-03,1.8230000000000002,1.8250000000000002,1.766,1.7795000000000003,96718000,35.59,-2.25,108622800.0
2005-06-06,1.7770000000000001,1.8010000000000002,1.774,1.7885000000000002,77630000,35.77,0.51,105790800.0
2005-06-07,1.7954999999999999,1.8100000000000003,1.7645,1.7675,97696000,35.35,-1.17,106244000.0
2005-06-08,1.77,1.774,1.74,1.7415,106282000,34.83,-1.47,106083100.0
2005-06-09,1.7465000000000002,1.7640000000000002,1.72,1.7600000000000002,77450000,35.2,1.06,103907600.0
2005-06-10,1.7625000000000002,1.7645,1.7235,1.7475000000000003,69350000,34.95,-0.71,101370100.0
2005-06-13,1.7335000000000003,1.7705,1.7325,1.7435,78240000,34.87,-0.23,101290300.0
2005-06-14,1.741,1.7585000000000002,1.7395,1.752,72688000,35.04,0.49,100644000.0
2005-06-15,1.7670000000000003,1.7705,1.7260000000000002,1.7620000000000002,103036000,35.24,0.57,102480100.0
2005-06-16,1.7600000000000002,1.7905000000000002,1.758,1.779,84110000,35.58,0.96,97128100.0
2005-06-17,1.7945000000000002,1.8035,1.758,1.7655000000000003,96522000,35.31,-0.76,96610700.0
2005-06-20,1.7525,1.7985,1.752,1.7845,101946000,35.69,1.08,96665200.0
2005-06-21,1.7800000000000002,1.7905000000000002,1.7640000000000002,1.7690000000000001,89142000,35.38,-0.87,95420900.0
2005-06-22,1.7750000000000001,1.7925000000000002,1.7570000000000001,1.7610000000000001,50146000,35.22,-0.45,92013600.0
2005-06-23,1.7570000000000001,1.7780000000000002,1.7550000000000001,1.7715,106044000,35.43,0.6,93442900.0
2005-06-24,1.765,1.772,1.7440000000000002,1.7510000000000003,73510000,35.02,-1.16,92331300.0
2005-06-27,1.7454999999999998,1.7525,1.7085000000000001,1.725,91126000,34.5,-1.48,93600500.0
2005-06-28,1.7300000000000002,1.7315000000000003,1.6795000000000002,1.6855000000000002,140686000,33.71,-2.29,95704600.0
2005-06-29,1.6850000000000003,1.7035,1.6635000000000002,1.6675000000000002,96266000,33.35,-1.07,90197700.0
2005-06-30,1.6735,1.6780000000000002,1.6465,1.6545000000000003,114314000,33.09,-0.78,91145100.0
2005-07-01,1.6620000000000001,1.6635000000000002,1.6395,1.6455,58654000,32.91,-0.54,89241900.0
2005-07-05,1.675,1.724,1.6725000000000003,1.704,147676000,34.08,3.56,92744200.0
2005-07-06,1.7005,1.72,1.693,1.7030000000000003,87944000,34.06,-0.06,92256600.0
2005-07-07,1.69,1.7255,1.69,1.6980000000000002,84858000,33.96,-0.29,91185400.0
2005-07-08,1.7055,1.7375,1.6925000000000001,1.737,85140000,34.74,2.3,91569900.0
2005-07-11,1.736,1.784,1.7300000000000002,1.7795000000000003,103320000,35.59,2.45,93268400.0
2005-07-12,1.7745000000000002,1.827,1.7730000000000001,1.8155000000000001,117544000,36.31,2.02,95233600.0
2005-07-13,1.8135000000000003,1.8275,1.8094999999999999,1.8255,64036000,36.51,0.55,94801000.0
2005-07-14,1.8595,1.8710000000000002,1.8440000000000003,1.8595,117266000,37.19,1.86,95512500.0
2005-07-15,1.8675000000000002,1.875,1.8375000000000001,1.8575,104180000,37.15,-0.11,96516000.0
2005-07-18,1.8475000000000001,1.8595,1.838,1.8595,59466000,37.19,0.11,94663200.0
2005-07-19,1.8690000000000002,1.9085,1.8345,1.9085,116812000,38.17,2.64,95406500.0
2005-07-20,1.8745000000000003,1.9125,1.865,1.9085,127368000,38.17,0.0,97317800.0
2005-07-21,1.9480000000000002,1.9875,1.888,1.8975000000000002,221112000,37.95,-0.58,105866100.0
2005-07-22,1.8945,1.9115,1.862,1.8975000000000002,117422000,37.95,0.0,106435000.0
2005-07-25,1.9000000000000001,1.952,1.8925,1.8975000000000002,109400000,37.95,0.0,108229500.0
2005-07-26,1.911,1.9375,1.8860000000000001,1.8870000000000002,295646000,37.74,-0.55,118455500.0
2005-07-27,2.1005,2.1870000000000003,2.092,2.1825,921512000,43.65,15.66,157496800.0
2005-07-28,2.177,2.2905,2.1685,2.2840000000000003,502830000,45.68,4.65,177825000.0
2005-07-29,2.2655000000000003,2.2875,2.2305,2.2575,209836000,45.15,-1.16,182601100.0
2005-08-01,2.244,2.2595,2.2175000000000002,2.2465,142544000,44.93,-0.49,186795600.0
2005-08-02,2.245,2.3485,2.244,2.3255,216728000,46.51,3.52,190248200.0
2005-08-03,2.3005,2.309,2.2920000000000003,2.3055,96650000,46.11,-0.86,190683500.0
2005-08-04,2.2775,2.2885000000000004,2.2710000000000004,2.273,99544000,45.46,-1.41,191417800.0
2005-08-05,2.2625,2.2855000000000003,2.2585,2.2635,99030000,45.27,-0.42,192112300.0
2005-08-08,2.266,2.295,2.263,2.283,89098000,45.66,0.86,191401200.0
2005-08-09,2.288,2.322,2.2875,2.2965,91824000,45.93,0.59,190115200.0
2005-08-10,2.2695000000000003,2.2785,2.2295000000000003,2.238,198424000,44.76,-2.55,196834600.0
2005-08-11,2.231,2.2605,2.225,2.2605,116844000,45.21,1.01,196813500.0
2005-08-12,2.2315,2.286,2.2025,2.2100000000000004,129482000,44.2,-2.23,198078600.0
2005-08-15,2.1965,2.2675,2.1940000000000004,2.2520000000000002,110502000,45.04,1.9,200630400.0
2005-08-16,2.245,2.247,2.2100000000000004,2.2135000000000002,72502000,44.27,-1.71,198414900.0
2005-08-17,2.2095,2.2215000000000003,2.206,2.206,61008000,44.12,-0.34,195096900.0
2005-08-18,2.1940000000000004,2.195,2.1755,2.1865,72086000,43.73,-0.88,187645600.0
2005-08-19,2.18,2.1885000000000003,2.1665,2.186,66478000,43.72,-0.02,185098400.0
2005-08-22,2.1805,2.2135000000000002,2.147,2.1885000000000003,107482000,43.77,0.11,185002500.0
2005-08-23,2.1870000000000003,2.1985,2.161,2.1710000000000003,70354000,43.42,-0.8,173737900.0
2005-08-24,2.166,2.166,2.1135,2.1185,117438000,42.37,-2.42,133534200.0
2005-08-25,2.1270000000000002,2.14,2.104,2.1155000000000004,61844000,42.31,-0.14,111484900.0
2005-08-26,2.1149999999999998,2.1315000000000004,2.113,2.1185,57214000,42.37,0.14,103853800.0
2005-08-29,2.0955,2.15,2.0955,2.1395,73078000,42.79,0.99,100380500.0
2005-08-30,2.1195,2.1355,2.0980000000000003,2.1245000000000003,77484000,42.49,-0.7,93418300.0
2005-08-31,2.122,2.1405000000000003,2.102,2.1350000000000002,67384000,42.7,0.49,91955000.0
2005-09-01,2.1260000000000003,2.1485,2.0875,2.092,88580000,41.84,-2.01,91406800.0
2005-09-02,2.1,2.1025,2.052,2.0755,80542000,41.51,-0.79,90482400.0
2005-09-06,2.0775,2.1825,2.0755,2.181,158796000,43.62,5.08,93967300.0
2005-09-07,2.1750000000000003,2.215,2.1725000000000003,2.1865,122830000,43.73,0.25,95517600.0
2005-09-08,2.1725000000000003,2.1745,2.1415,2.148,77684000,42.96,-1.76,89480600.0
2005-09-09,2.1495,2.16,2.1405000000000003,2.1475000000000004,65774000,42.95,-0.02,86927100.0
2005-09-12,2.136,2.248,2.1345,2.225,175588000,44.5,3.61,89232400.0
2005-09-13,2.2085000000000004,2.2190000000000003,2.172,2.1965,90104000,43.93,-1.28,88212500.0
2005-09-14,2.1940000000000004,2.2365,2.141,2.1550000000000002,126360000,43.1,-1.89,90905400.0
2005-09-15,2.16,2.1795000000000004,2.1325,2.1355,91758000,42.71,-0.9,92442900.0
2005-09-16,2.14,2.1460000000000004,2.106,2.14,82234000,42.8,0.21,92950300.0
2005-09-19,2.1315000000000004,2.1715,2.1085000000000003,2.1375,68806000,42.75,-0.12,93066700.0
2005-09-20,2.1325,2.1505,2.0885000000000002,2.0935,69440000,41.87,-2.06,91164600.0
2005-09-21,2.0925000000000002,2.132,2.0625,2.0625,106276000,41.25,-1.48,92960700.0
2005-09-22,2.06,2.1135,2.025,2.104,116760000,42.08,2.01,92926800.0
2005-09-23,2.0985,2.131,2.0775,2.1095,62908000,42.19,0.26,92980000.0
2005-09-26,2.1225,2.1710000000000003,2.12,2.1670000000000003,112328000,43.34,2.73,95735700.0
2005-09-27,2.163,2.1865,2.141,2.158,83470000,43.16,-0.42,96255300.0
2005-09-28,2.1625,2.1870000000000003,2.1495,2.1685,64794000,43.37,0.49,95620800.0
2005-09-29,2.169,2.2399999999999998,2.1565000000000003,2.2395,127856000,44.79,3.27,98644400.0
2005-09-30,2.2325,2.2920000000000003,2.23,2.265,121120000,45.3,1.14,100271400.0
2005-10-03,2.2665,2.3295000000000003,2.258,2.3005,116584000,46.01,1.57,102073500.0
2005-10-04,2.3000000000000003,2.306,2.225,2.2465,130430000,44.93,-2.35,100655200.0
2005-10-05,2.2455,2.2645,2.1945,2.2245000000000004,129054000,44.49,-0.98,100966400.0
2005-10-06,2.228,2.2405000000000004,2.1665,2.2005,123858000,44.01,-1.08,103275100.0
2005-10-07,2.2135000000000002,2.2305,2.169,2.186,67850000,43.72,-0.66,103378900.0
2005-10-10,2.1910000000000003,2.2190000000000003,2.179,2.188,73606000,43.76,0.09,98279800.0
2005-10-11,2.196,2.216,2.1614999999999998,2.17,106036000,43.4,-0.82,99076400.0
2005-10-12,2.1454999999999997,2.184,2.122,2.1275,114084000,42.55,-1.96,98462600.0
2005-10-13,2.1215,2.149,2.095,2.131,76656000,42.62,0.16,97707500.0
2005-10-14,2.15,2.1935,2.1170000000000004,2.1895000000000002,91552000,43.79,2.75,98173400.0
2005-10-17,2.1815,2.2510000000000003,2.181,2.2510000000000003,104500000,45.02,2.81,99958100.0
2005-10-18,2.246,2.2525,2.215,2.2325,89154000,44.65,-0.82,100943800.0
2005-10-19,2.227,2.293,2.214,2.293,130570000,45.86,2.71,102158500.0
2005-10-20,2.295,2.3035,2.234,2.2505,118584000,45.01,-1.85,102249700.0
2005-10-21,2.2835,2.3024999999999998,2.2575,2.2975000000000003,92496000,45.95,2.09,103729100.0
2005-10-24,2.306,2.3480000000000003,2.293,2.3465000000000003,109518000,46.93,2.13,103588600.0
2005-10-25,2.3440000000000003,2.35,2.302,2.3085,228774000,46.17,-1.62,110853800.0
2005-10-26,2.0500000000000003,2.055,1.974,1.9875,602094000,39.75,-13.91,137718800.0
2005-10-27,1.9820000000000002,1.995,1.943,1.9530000000000003,175406000,39.06,-1.74,140096300.0
2005-10-28,1.9775,1.9825,1.936,1.9475000000000002,123184000,38.95,-0.28,140199500.0
2005-10-31,1.9675000000000002,2.0195000000000003,1.956,1.993,135612000,39.86,2.34,141150900.0
2005-11-01,1.9985,2.0370000000000004,1.9825,2.0185,107660000,40.37,1.28,140012400.0
2005-11-02,2.0145,2.0615,1.99,2.0375,97236000,40.75,0.94,138421500.0
2005-11-03,2.0445,2.1,2.0425,2.0780000000000003,140000000,41.56,1.99,139228600.0
2005-11-04,2.0745,2.09,2.0455,2.0545000000000004,88908000,41.09,-1.13,140281500.0
2005-11-07,2.054,2.0735,2.0275,2.0695,67722000,41.39,0.73,139987300.0
2005-11-08,2.0665,2.1055,2.0515000000000003,2.0975,99016000,41.95,1.35,139636300.0
2005-11-09,2.0895,2.1,2.064,2.07,69432000,41.4,-1.31,137403700.0
2005-11-10,2.0735,2.1225,2.043,2.109,111710000,42.18,1.88,139156400.0
2005-11-11,2.1185,2.152,2.1125000000000003,2.134,79644000,42.68,1.19,138561000.0
2005-11-14,2.1260000000000003,2.15,2.1170000000000004,2.1265,62062000,42.53,-0.35,136439100.0
2005-11-15,2.273,2.2825,2.2215000000000003,2.2225,425558000,44.45,4.51,153259300.0
2005-11-16,2.2135000000000002,2.27,2.212,2.265,159340000,45.3,1.91,154697800.0
2005-11-17,2.2715,2.338,2.2680000000000002,2.337,233752000,46.74,3.18,160456200.0
2005-11-18,2.345,2.4000000000000004,2.3329999999999997,2.399,1186656000,47.98,2.65,215164200.0
2005-11-21,2.3785000000000003,2.4155,2.3640000000000003,2.3995,357398000,47.99,0.02,227558200.0
2005-11-22,2.375,2.4505,2.3670000000000004,2.4425000000000003,259814000,48.85,1.79,229110200.0
2005-11-23,2.4385000000000003,2.4480000000000004,2.4045000000000005,2.4120000000000004,149664000,48.24,-1.25,206488700.0
2005-11-25,2.4025,2.424,2.381,2.4030000000000005,53916000,48.06,-0.37,200414200.0
2005-11-28,2.4075,2.456,2.381,2.4175000000000004,213418000,48.35,0.6,204925900.0
2005-11-29,2.4155,2.4715000000000003,2.406,2.4275,207688000,48.55,0.41,208529700.0
2005-11-30,2.424,2.434,2.3775,2.423,158512000,48.46,-0.19,211072300.0
2005-12-01,2.4440000000000004,2.47,2.4315,2.45,157334000,49.0,1.11,214077200.0
2005-12-02,2.446,2.4765,2.42,2.4530000000000003,129032000,49.06,0.12,213528800.0
2005-12-05,2.443,2.4675000000000002,2.4375,2.4415,105018000,48.83,-0.47,214334300.0
2005-12-06,2.4530000000000003,2.495,2.4530000000000003,2.463,191628000,49.26,0.88,220529600.0
2005-12-07,2.4655000000000005,2.4735,2.4145000000000003,2.4415,135936000,48.83,-0.87,222375600.0
2005-12-08,2.4415,2.455,2.3930000000000002,2.4175000000000004,142880000,48.35,-0.98,226048000.0
2005-12-09,2.4325,2.452,2.4125,2.4370000000000003,94180000,48.74,0.81,225171500.0
2005-12-12,2.4575,2.465,2.4320000000000004,2.4535,68486000,49.07,0.68,224613600.0
2005-12-13,2.427,2.4835000000000003,2.424,2.475,116256000,49.5,0.88,227323300.0
2005-12-14,2.4600000000000004,2.4800000000000004,2.4395000000000002,2.4705,99318000,49.41,-0.18,211011300.0
2005-12-15,2.475,2.4975000000000005,2.4525,2.474,116410000,49.48,0.14,208864800.0
2005-12-16,2.47,2.4960000000000004,2.4605,2.4605,112530000,49.21,-0.55,202803700.0
2005-12-19,2.4495000000000005,2.5,2.4160000000000004,2.4185,166174000,48.37,-1.71,151779600.0
2005-12-20,2.423,2.43,2.384,2.407,110704000,48.14,-0.48,139444900.0
2005-12-21,2.4145000000000003,2.4530000000000003,2.3890000000000002,2.4485,146450000,48.97,1.72,133776700.0
2005-12-22,2.4450000000000003,2.4640000000000004,2.418,2.4610000000000003,88436000,49.22,0.51,130715300.0
2005-12-23,2.4545000000000003,2.4695,2.436,2.4610000000000003,64130000,49.22,0.0,131226000.0
2005-12-27,2.4450000000000003,2.455,2.418,2.4280000000000004,116374000,48.56,-1.34,126373800.0
2005-12-28,2.4245,2.4275,2.395,2.4030000000000005,90636000,48.06,-1.03,120521200.0
2005-12-29,2.4065000000000003,2.423,2.3985,2.3995,63422000,47.99,-0.15,115766700.0
2005-12-30,2.3865,2.41,2.357,2.3575,108022000,47.15,-1.75,113301100.0
2006-01-03,2.3735,2.3925,2.3125,2.379,151644000,47.58,0.91,114431700.0
2006-01-04,2.3745000000000003,2.3865,2.3345,2.3625000000000003,148818000,47.25,-0.69,116621700.0
2006-01-05,2.358,2.41,2.3555,2.3825,108344000,47.65,0.85,112457500.0
2006-01-06,2.3985,2.4290000000000003,2.366,2.3935,123058000,47.87,0.46,111813600.0
2006-01-09,2.3275,2.355,2.32,2.354,178862000,47.08,-1.65,113612700.0
2006-01-10,2.3205,2.3375,2.2680000000000002,2.2825,193722000,45.65,-3.04,118589800.0
2006-01-11,2.2825,2.285,2.213,2.2465,169944000,44.93,-1.58,123662700.0
2006-01-12,2.2395,2.2545,2.2045000000000003,2.218,116366000,44.36,-1.27,123668200.0
2006-01-13,2.2235,2.2425,2.2,2.22,88644000,44.4,0.09,123134500.0
2006-01-17,2.1975000000000002,2.216,2.183,2.2,112620000,44.0,-0.9,122945000.0
2006-01-18,2.1595,2.2295000000000003,2.1550000000000002,2.216,174866000,44.32,0.73,126061800.0
2006-01-19,2.2245000000000004,2.262,2.215,2.2225,103138000,44.45,0.29,122910000.0
2006-01-20,2.2115,2.218,2.16,2.196,166148000,43.92,-1.19,125682200.0
2006-01-23,2.209,2.2375000000000003,2.1750000000000003,2.1865,115056000,43.73,-0.43,124112500.0
2006-01-24,2.183,2.2215000000000003,2.1710000000000003,2.201,86848000,44.02,0.66,124033100.0
2006-01-25,2.2025,2.2235,2.1670000000000003,2.18,85742000,43.6,-0.95,125113700.0
2006-01-26,2.1975000000000002,2.2390000000000003,2.1895000000000002,2.234,97790000,44.68,2.48,124184500.0
2006-01-27,2.2275,2.261,2.2265,2.261,83480000,45.22,1.21,123826700.0
2006-01-30,2.2704999999999997,2.2985,2.237,2.248,81996000,44.96,-0.57,124755400.0
2006-01-31,2.238,2.2605,2.2125,2.241,81120000,44.82,-0.31,123410300.0
2006-02-01,2.196,2.2345,2.1750000000000003,2.199,150028000,43.98,-1.87,123329500.0
2006-02-02,2.192,2.202,1.99,2.137,474186000,42.74,-2.82,139597900.0
2006-02-03,1.8850000000000002,1.925,1.8685,1.9165,670626000,38.33,-10.32,167712000.0
2006-02-06,1.9170000000000003,1.9170000000000003,1.8885000000000003,1.8975000000000002,170064000,37.95,-0.99,170062300.0
2006-02-07,1.9045000000000003,1.9100000000000001,1.8600000000000003,1.8760000000000003,148072000,37.52,-1.13,168522800.0
2006-02-08,1.8850000000000002,1.9195000000000002,1.8555000000000001,1.9085,150874000,38.17,1.73,166380400.0
2006-02-09,1.9305,1.9500000000000002,1.8965,1.8995000000000002,138656000,37.99,-0.47,164816000.0
2006-02-10,1.899,1.9260000000000002,1.8685,1.9260000000000002,100236000,38.52,1.4,164009500.0
2006-02-13,1.9125,1.9210000000000003,1.8765,1.893,95008000,37.86,-1.71,164327700.0
2006-02-14,1.9020000000000001,1.9245,1.8690000000000002,1.9125,90284000,38.25,1.03,163210900.0
2006-02-15,1.9120000000000001,1.9640000000000002,1.9050000000000002,1.963,138054000,39.26,2.64,161370300.0
2006-02-16,1.9685,2.0,1.9415,1.9575,112760000,39.15,-0.28,161851400.0
2006-02-17,1.9465000000000001,1.9690000000000003,1.9455,1.9595,91636000,39.19,0.1,158125800.0
2006-02-21,1.9505,1.9555,1.913,1.9145,101122000,38.29,-2.3,157429100.0
2006-02-22,1.9155000000000002,1.955,1.8855000000000002,1.936,147138000,38.72,1.12,160443600.0
2006-02-23,1.931,1.9375,1.8935,1.895,185750000,37.9,-2.12,165444000.0
2006-02-24,1.9125,1.9204999999999999,1.893,1.9175000000000002,74400000,38.35,1.19,164274500.0
2006-02-27,1.92,1.939,1.8965,1.9005,88982000,38.01,-0.89,164549600.0
